voter_id,age,female,party,voted_2012,voted_2014,voted_2016,voted_2018,voted_2020,voted_2022,voted_2024,keystone_score
937467,46,0,D,1,0,1,0,1,1,1,0.7328
913055,65,0,D,0,1,1,1,1,0,0,0.8726
910194,55,0,D,1,0,1,1,1,1,1,0.9021
933520,54,0,D,1,1,1,1,1,1,1,1.0
925332,48,0,U,0,0,0,0,0,0,0,0.4648
943528,64,0,D,1,1,1,1,1,1,1,0.9896
923403,60,1,R,1,0,1,0,1,0,1,0.6968
930033,35,0,D,1,1,1,1,1,1,1,1.0
932884,23,0,D,0,0,0,0,0,1,0,0.529
941127,63,0,R,1,0,1,1,1,0,1,0.8815
917917,85,0,R,1,1,1,1,1,1,1,0.9357
930673,20,0,U,0,0,0,0,0,0,0,0.5367
948191,71,1,R,1,1,1,1,1,1,1,0.9717
918855,36,0,U,0,0,1,1,1,0,1,0.8364
928589,47,0,D,0,0,0,0,1,0,1,0.4674
948090,26,0,U,0,0,0,0,0,0,0,0.5213
912962,70,0,D,1,0,0,1,0,0,0,0.7152
948534,68,1,D,0,0,0,0,1,0,0,0.4134
922519,56,0,R,1,0,1,0,1,1,1,0.7071
940055,44,1,R,1,0,0,0,1,0,1,0.5895
905530,42,0,U,1,0,1,0,0,0,0,0.743
908439,65,1,U,1,0,0,0,0,0,0,0.5356
946490,34,1,D,1,0,1,1,1,0,1,0.956
953357,40,0,D,1,1,1,1,1,1,1,1.0
913982,70,1,R,1,1,1,1,1,1,1,0.9742
944819,65,0,D,1,1,1,1,1,1,1,0.9871
951396,47,0,U,0,0,1,0,0,0,1,0.6157
933168,24,1,U,0,0,0,0,1,0,0,0.5264
930593,74,1,R,1,1,1,1,1,1,1,0.964
908229,24,1,D,0,0,0,0,1,0,0,0.5264
954326,49,1,R,0,0,0,0,0,0,0,0.4622
943370,83,1,D,0,0,1,0,1,0,1,0.5233
924507,41,1,R,1,1,1,1,1,1,1,1.0
923701,61,0,D,1,1,1,0,1,1,1,0.8049
937014,44,1,R,1,0,1,0,1,1,1,0.7379
954506,47,1,R,1,1,1,1,1,1,1,1.0
959777,44,1,R,1,0,0,0,0,1,1,0.5895
912452,61,0,R,1,1,1,1,1,1,1,0.9973
948723,68,0,D,1,0,0,0,0,0,0,0.5279
930253,61,0,D,1,1,1,1,1,1,1,0.9973
900770,22,1,U,0,0,0,0,0,0,1,0.5316
918522,29,0,U,0,0,1,1,1,1,1,0.8544
905181,81,1,R,1,1,1,1,1,1,1,0.946
912341,49,1,U,1,0,1,1,1,1,1,0.9175
929537,40,1,D,1,0,0,0,0,0,1,0.5998
941905,59,0,D,0,0,0,0,1,0,0,0.4365
940484,72,1,U,1,0,1,1,1,0,1,0.8584
958502,71,0,D,0,0,0,0,1,0,1,0.4057
912831,85,1,U,1,1,1,1,1,1,1,0.9357
910383,50,1,R,1,1,1,0,0,1,1,0.8332
937453,29,0,D,0,0,1,0,1,1,1,0.662
929179,69,0,R,1,1,1,1,1,1,1,0.9768
929668,46,0,D,1,1,1,1,1,1,1,1.0
934268,52,0,R,0,0,0,0,0,0,0,0.4545
922547,58,0,R,1,0,1,0,1,1,1,0.7019
902542,65,0,U,1,0,1,0,1,0,1,0.684
932046,31,0,D,0,1,1,1,1,1,1,0.9599
907974,77,0,D,1,1,1,1,1,1,1,0.9563
923546,36,1,R,1,1,0,1,1,1,1,0.9132
931431,72,0,U,1,0,1,0,0,0,1,0.666
946627,75,1,U,1,1,1,1,1,1,1,0.9614
949680,59,1,R,1,0,1,1,1,0,1,0.8918
906642,29,0,D,0,0,1,1,1,1,1,0.8544
911579,31,1,U,0,0,1,0,0,1,1,0.6568
932073,20,0,U,0,0,0,0,0,0,0,0.5367
914733,26,0,R,0,0,0,0,0,0,0,0.5213
956427,36,1,D,1,0,0,1,1,0,1,0.8025
927090,55,0,U,1,1,1,1,1,0,1,1.0
923356,33,0,U,0,0,0,0,0,0,1,0.5033
923576,89,1,U,1,1,1,1,1,1,1,0.9254
946452,24,0,D,0,0,0,0,0,0,1,0.5264
957807,45,1,U,0,0,1,0,0,1,1,0.6209
905601,31,1,R,0,1,1,1,1,1,1,0.9599
935901,49,0,R,1,1,0,1,1,1,1,0.8798
953155,45,1,D,1,0,1,0,1,1,1,0.7353
942336,21,0,D,0,0,0,0,0,0,0,0.5341
958921,63,0,D,1,1,1,1,1,1,1,0.9922
942672,20,1,D,0,0,0,0,0,0,1,0.5367
918667,81,0,U,1,1,0,0,0,0,1,0.6052
924752,35,0,D,1,1,1,1,1,0,1,1.0
919416,35,0,U,1,1,1,1,1,1,1,1.0
957628,32,1,U,1,0,0,0,0,0,0,0.6204
939990,20,1,U,0,0,0,0,0,0,0,0.5367
917816,31,0,U,0,0,1,0,1,0,1,0.6568
938386,40,1,R,0,0,0,0,1,0,0,0.4853
939452,63,0,D,0,0,0,0,1,0,0,0.4263
950929,22,0,D,0,0,0,0,0,1,1,0.5316
959979,32,1,D,0,1,1,1,1,1,1,0.9574
923252,20,1,U,0,0,0,0,0,0,1,0.5367
934544,28,0,U,0,0,1,0,0,0,0,0.6645
918328,49,1,U,1,1,1,1,1,0,1,1.0
916193,58,1,R,0,0,1,0,0,1,0,0.5875
900472,50,0,U,1,0,0,0,1,0,0,0.5741
918023,28,0,D,0,0,1,1,1,1,1,0.8569
934861,24,0,D,0,0,0,0,1,1,1,0.5264
928658,33,1,D,1,1,1,1,1,1,1,1.0
959000,66,0,D,1,1,1,1,1,0,1,0.9845
912745,72,1,U,1,0,1,0,1,0,1,0.666
907087,58,1,R,1,0,0,0,0,0,1,0.5536
946065,35,1,D,1,0,1,1,1,0,0,0.9534
946468,49,1,D,0,0,0,0,0,0,0,0.4622
928370,62,1,D,1,1,1,1,1,1,1,0.9948
914469,26,0,D,0,0,0,0,1,0,1,0.5213
942198,43,0,U,1,1,1,1,1,1,1,1.0
935227,41,1,R,0,0,0,0,0,0,0,0.4828
921424,64,1,R,0,0,0,0,0,1,1,0.4237
956936,49,1,D,0,0,1,0,0,0,0,0.6106
901586,43,1,R,1,0,1,0,1,1,1,0.7405
922905,45,0,D,1,0,1,0,1,0,1,0.7353
941229,76,1,D,1,0,1,0,1,0,0,0.6557
908051,51,1,U,1,0,1,0,1,1,1,0.7199
950828,27,1,U,0,0,0,0,1,0,1,0.5187
944435,46,1,D,1,1,1,1,1,1,1,1.0
930346,22,1,D,0,0,0,0,0,0,1,0.5316
909162,33,0,D,1,0,1,0,0,0,1,0.7661
913099,33,1,D,0,0,0,0,0,0,0,0.5033
934282,32,0,U,0,0,0,0,0,0,0,0.5059
928736,40,0,D,0,0,0,0,0,0,0,0.4853
908856,77,0,U,1,1,1,1,1,1,1,0.9563
914957,30,1,U,0,0,1,0,0,0,1,0.6594
957967,29,0,U,0,0,1,1,1,1,1,0.8544
914226,68,1,U,0,0,0,1,1,0,1,0.6058
919746,23,1,U,0,0,0,0,0,0,0,0.529
914736,69,1,D,0,0,0,0,0,0,0,0.4108
933371,44,0,D,1,1,1,1,1,0,1,1.0
933528,39,1,R,1,1,1,1,1,1,1,1.0
959912,88,0,R,1,1,1,1,1,1,1,0.928
921503,22,1,D,0,0,0,0,0,0,1,0.5316
951389,71,1,D,1,1,1,1,1,1,1,0.9717
929603,55,1,U,1,1,1,1,1,1,1,1.0
936199,41,0,U,1,0,1,1,0,0,1,0.938
912654,57,1,R,1,0,0,1,1,1,1,0.7486
942175,54,0,D,0,0,1,0,1,0,1,0.5977
934459,20,1,U,0,0,0,0,0,0,0,0.5367
929268,51,0,U,0,0,0,0,0,0,0,0.4571
945545,60,1,D,1,1,1,1,1,1,1,0.9999
947597,49,1,D,1,0,1,0,1,1,1,0.7251
928094,30,1,R,0,1,1,1,1,1,1,0.9625
948343,88,1,R,1,1,1,1,1,1,1,0.928
912618,37,0,U,1,0,1,1,1,0,1,0.9483
936761,88,0,R,1,1,1,1,1,1,1,0.928
931160,55,0,R,1,0,1,0,1,1,1,0.7096
936668,47,1,R,1,1,1,0,1,1,1,0.8409
949893,64,1,U,1,0,1,0,1,1,1,0.6865
943008,58,0,U,1,1,1,1,1,1,1,1.0
921767,52,1,R,1,0,0,0,1,0,1,0.569
904216,54,0,R,1,1,1,0,1,1,1,0.8229
911075,58,0,U,1,1,1,1,1,1,1,1.0
909717,57,1,D,0,0,0,0,1,0,0,0.4417
942124,25,0,R,0,0,0,0,1,0,1,0.5239
908473,53,1,U,1,1,1,0,0,0,1,0.8255
911980,42,1,U,0,0,0,0,1,0,0,0.4802
914331,25,0,D,0,0,0,0,0,0,0,0.5239
908416,79,1,D,1,1,1,1,1,1,1,0.9511
936043,50,1,D,1,1,1,1,1,1,1,1.0
901050,38,1,D,1,1,1,1,1,1,1,1.0
945155,31,1,R,0,1,1,1,1,0,0,0.9599
923667,58,1,D,1,1,1,1,1,1,1,1.0
956464,68,1,R,1,0,0,0,1,1,1,0.5279
922887,84,1,D,1,1,1,1,1,1,1,0.9383
912988,75,0,U,1,0,1,0,1,1,1,0.6583
955749,22,1,U,0,0,0,0,0,0,0,0.5316
948338,30,0,D,0,0,1,0,1,0,1,0.6594
935567,40,1,D,1,1,1,1,1,1,1,1.0
910167,50,1,R,1,0,1,0,1,1,1,0.7225
932395,70,1,D,0,0,1,0,0,0,0,0.5566
932241,30,0,U,0,1,0,0,1,0,1,0.6217
927622,20,0,R,0,0,0,0,0,0,1,0.5367
919701,46,1,D,1,1,1,1,1,1,1,1.0
928592,66,0,D,1,0,1,0,1,0,1,0.6814
910691,73,0,D,1,1,1,1,1,1,1,0.9665
940153,40,1,D,1,1,1,1,1,1,1,1.0
952124,52,0,U,1,1,1,1,1,1,1,1.0
931521,57,0,D,0,0,0,0,0,0,0,0.4417
930276,57,1,D,1,1,1,1,0,1,1,1.0
932076,37,0,D,0,0,1,0,1,0,1,0.6414
939185,29,0,U,0,0,1,0,1,0,1,0.662
911856,68,0,D,1,1,1,1,1,1,1,0.9794
924092,41,0,R,1,1,1,1,1,1,1,1.0
915397,68,0,R,1,1,1,1,1,1,1,0.9794
956624,32,0,D,1,1,1,1,1,1,1,1.0
956474,62,0,U,1,0,1,1,1,0,1,0.8841
929678,90,0,D,1,0,1,0,1,0,1,0.6197
945002,52,0,D,1,0,1,1,1,1,1,0.9098
929780,75,1,U,1,0,1,0,1,0,0,0.6583
930322,59,1,D,1,1,1,1,1,1,1,1.0
927926,54,0,U,1,1,1,1,1,1,1,1.0
910150,52,1,U,0,0,0,0,0,0,0,0.4545
954001,28,1,D,0,0,0,0,0,0,0,0.5162
924564,42,0,D,1,0,1,1,1,0,1,0.9354
900147,69,1,R,1,1,1,1,1,1,1,0.9768
954632,43,0,D,1,1,1,1,1,1,1,1.0
941701,28,1,U,0,0,0,0,1,0,0,0.5162
900413,72,0,D,1,1,1,1,1,1,1,0.9691
914600,21,1,U,0,0,0,0,0,0,0,0.5341
930244,50,1,D,0,0,0,0,0,0,0,0.4596
917069,73,0,R,1,1,1,1,1,1,1,0.9665
958932,65,0,U,1,0,1,0,1,0,1,0.684
925212,61,0,R,0,0,0,0,0,0,0,0.4314
923167,74,0,R,0,1,0,0,0,0,0,0.5087
933428,25,1,R,0,0,0,0,0,0,1,0.5239
942758,49,1,R,1,0,1,0,1,1,1,0.7251
910689,69,0,U,1,0,0,1,1,1,0,0.7177
956040,36,1,R,0,0,0,1,1,1,1,0.688
935467,52,1,D,1,1,1,1,1,1,1,1.0
955792,24,1,U,0,0,0,0,0,0,0,0.5264
901610,31,0,D,0,1,1,1,1,1,1,0.9599
935385,35,1,U,1,0,1,1,1,1,1,0.9534
921172,29,1,U,0,0,0,0,0,0,0,0.5136
902324,51,1,R,1,1,1,1,1,1,1,1.0
936841,68,1,D,1,0,0,0,1,0,0,0.5279
905762,34,1,U,1,0,1,0,1,0,1,0.7636
947546,43,0,R,1,0,1,1,1,1,1,0.9329
949032,55,1,D,1,0,1,1,1,1,1,0.9021
943338,68,1,U,0,0,1,0,0,0,0,0.5618
900225,74,0,D,0,0,0,0,0,0,1,0.398
925072,59,1,U,1,0,0,0,1,0,1,0.551
926511,68,1,D,1,0,1,1,1,1,1,0.8687
927095,30,1,R,0,1,1,1,1,1,1,0.9625
928994,35,1,U,1,1,1,1,1,1,1,1.0
915170,54,0,R,1,1,1,1,1,1,1,1.0
905351,85,1,D,1,0,1,1,1,1,1,0.825
912659,88,1,U,1,1,1,1,1,1,1,0.928
929082,48,1,U,0,0,0,0,0,0,1,0.4648
958620,35,0,R,0,0,0,0,0,0,0,0.4982
944369,63,0,D,0,0,1,1,0,0,1,0.767
922536,58,0,D,1,0,1,0,1,0,1,0.7019
908312,28,0,U,0,0,0,0,1,0,1,0.5162
924590,74,1,D,1,1,1,1,1,1,1,0.964
946632,88,1,R,1,1,1,1,1,1,1,0.928
902968,43,1,U,0,0,0,0,0,0,0,0.4776
901001,28,1,R,0,0,0,0,0,0,0,0.5162
910327,59,1,R,0,0,1,0,1,0,0,0.5849
919741,73,1,R,1,0,1,1,1,1,0,0.8558
950144,71,1,D,1,0,1,1,1,1,1,0.861
930043,62,1,R,1,0,1,0,0,0,0,0.6917
924692,84,1,R,1,1,1,1,1,1,1,0.9383
905163,58,0,R,1,1,1,1,1,1,1,1.0
952160,61,0,R,1,1,1,1,1,1,1,0.9973
903781,59,0,D,1,1,1,1,1,1,1,1.0
939015,46,0,R,0,0,1,0,1,0,0,0.6183
904004,41,1,U,1,1,1,1,1,1,1,1.0
952883,30,1,U,0,0,1,0,1,1,1,0.6594
941131,51,0,U,1,0,0,0,1,0,1,0.5716
925643,59,1,U,1,1,1,0,1,1,1,0.8101
938030,28,0,D,0,0,1,0,1,1,1,0.6645
952102,37,1,R,1,0,1,0,1,0,1,0.7559
922487,20,0,U,0,0,0,0,0,0,1,0.5367
914377,41,1,U,0,0,0,0,0,0,0,0.4828
926739,56,1,R,0,0,0,0,0,0,1,0.4442
921525,55,0,U,1,1,1,1,1,1,1,1.0
914755,62,1,D,1,1,1,1,1,1,1,0.9948
922793,71,0,D,0,0,1,0,1,0,0,0.5541
920197,25,1,D,0,0,0,0,1,1,1,0.5239
931424,52,1,R,1,1,1,1,1,1,1,1.0
906813,61,1,R,1,1,1,0,1,1,1,0.8049
939182,73,0,D,1,1,1,1,1,1,1,0.9665
943761,58,0,R,1,0,1,1,0,0,1,0.8944
927845,49,0,R,0,0,1,0,0,0,0,0.6106
902478,88,0,U,1,1,1,1,1,1,1,0.928
922146,72,0,U,1,0,0,1,0,1,1,0.71
934810,31,0,R,0,0,1,1,1,0,0,0.8492
924784,21,1,U,0,0,0,0,0,0,0,0.5341
956644,23,0,R,0,0,0,0,0,0,1,0.529
934917,62,0,U,0,0,1,1,1,1,1,0.7696
944918,82,1,R,1,1,1,0,1,1,1,0.751
951419,30,1,D,0,1,1,1,1,0,0,0.9625
939535,43,1,D,1,1,1,1,1,1,1,1.0
932865,35,0,U,0,0,1,0,1,0,1,0.6465
909046,47,1,U,1,0,1,1,1,1,1,0.9226
918373,34,0,D,0,0,0,0,0,0,1,0.5007
903222,55,1,U,0,0,0,0,0,0,0,0.4468
908135,89,0,U,1,1,1,1,1,1,1,0.9254
916068,26,1,R,0,0,0,0,1,0,0,0.5213
914082,30,0,R,0,0,0,0,1,1,1,0.511
936167,40,0,R,1,0,1,0,1,0,1,0.7482
922086,24,1,R,0,0,0,0,1,0,1,0.5264
958323,44,1,U,1,0,1,0,1,1,1,0.7379
947061,67,1,R,1,1,1,1,1,1,1,0.9819
929263,51,1,U,1,0,1,1,1,0,0,0.9123
939938,56,0,R,0,1,1,1,1,1,1,0.8957
943833,56,1,R,1,0,0,0,1,0,1,0.5587
946885,62,0,R,1,1,1,1,1,1,1,0.9948
932668,73,0,D,1,1,1,1,1,1,1,0.9665
910414,52,1,R,1,1,1,1,1,1,1,1.0
946054,56,0,U,1,0,1,0,1,0,1,0.7071
937568,48,0,U,1,0,0,0,0,0,0,0.5793
923046,71,1,U,1,1,1,1,1,1,1,0.9717
902310,29,1,R,0,0,1,1,1,1,1,0.8544
921678,56,1,R,0,1,1,0,1,1,1,0.7033
926942,26,0,R,0,0,0,1,1,1,1,0.7137
928200,39,1,U,0,0,0,0,1,0,1,0.4879
948772,43,0,D,0,0,0,0,0,1,0,0.4776
932257,28,1,R,0,0,1,1,1,1,1,0.8569
930796,20,0,R,0,0,0,0,0,0,1,0.5367
905295,66,0,R,1,1,1,1,0,1,1,0.9845
919584,68,1,R,1,1,1,1,1,1,1,0.9794
943896,37,0,D,0,0,1,0,1,1,1,0.6414
944676,70,0,D,1,1,1,1,1,1,1,0.9742
936834,72,1,R,1,1,1,0,1,1,0,0.7767
955237,58,1,R,0,1,1,1,1,1,1,0.8906
928265,78,1,R,1,1,1,1,1,1,1,0.9537
945138,30,1,U,0,1,1,1,1,0,1,0.9625
920345,61,0,U,1,1,1,1,1,1,1,0.9973
937426,66,0,R,0,1,1,1,1,1,1,0.87
941511,50,1,D,0,0,0,0,0,0,0,0.4596
918558,52,0,D,1,1,1,1,1,1,1,1.0
942685,57,0,R,1,1,1,1,1,1,1,1.0
924881,77,1,U,1,0,0,0,1,0,1,0.5048
928550,74,0,R,1,1,1,1,1,1,1,0.964
932801,20,0,D,0,0,0,0,0,0,1,0.5367
930504,39,1,R,1,1,0,0,0,1,1,0.7131
943463,42,0,U,1,1,1,1,1,1,1,1.0
905035,64,1,D,1,0,1,1,1,1,1,0.8789
958330,58,0,D,1,1,1,1,1,1,1,1.0
934098,37,0,U,0,0,0,0,0,0,0,0.493
927842,78,0,D,0,0,1,0,0,0,0,0.5361
954036,56,1,R,0,0,0,0,0,0,0,0.4442
900228,50,0,R,1,1,1,1,1,1,1,1.0
924247,30,0,U,0,0,1,0,1,0,0,0.6594
930400,20,1,U,0,0,0,0,0,0,1,0.5367
954762,43,0,D,0,0,0,0,0,0,0,0.4776
941810,27,0,U,0,0,0,0,1,1,1,0.5187
945453,52,0,R,1,1,1,1,1,1,1,1.0
949409,32,1,U,1,0,1,1,1,1,1,0.9611
911281,33,0,R,0,0,0,0,0,0,0,0.5033
925540,50,0,R,1,0,0,0,0,0,0,0.5741
941725,53,1,U,1,0,1,1,1,0,1,0.9072
932820,61,0,D,1,1,1,1,1,1,1,0.9973
928403,34,1,U,0,0,0,0,0,0,0,0.5007
957469,87,0,U,1,0,0,0,1,0,0,0.4791
924037,58,0,R,1,0,0,0,1,0,1,0.5536
911814,52,0,U,0,0,0,0,0,0,1,0.4545
958086,43,0,R,0,0,0,0,1,0,1,0.4776
952814,26,1,D,0,0,0,0,0,0,0,0.5213
925250,22,1,U,0,0,0,0,0,0,0,0.5316
937766,62,1,U,1,1,0,1,1,1,1,0.8464
913984,32,1,R,0,0,1,0,0,0,1,0.6542
904305,28,1,R,0,0,0,1,1,1,1,0.7086
936068,41,0,U,0,0,0,0,0,0,0,0.4828
932522,59,0,R,1,1,1,1,1,1,1,1.0
903040,68,0,U,0,1,1,1,1,1,1,0.8649
913772,31,1,D,0,1,1,1,1,1,1,0.9599
922788,28,0,D,0,0,1,1,1,0,1,0.8569
951733,36,1,R,1,1,1,1,1,0,0,1.0
921760,62,0,R,1,1,1,1,1,1,1,0.9948
915511,26,0,R,0,0,0,0,0,0,0,0.5213
937765,78,1,R,1,1,1,1,1,1,1,0.9537
920067,31,1,U,0,1,1,1,1,0,1,0.9599
915027,72,0,U,1,1,1,0,1,0,1,0.7767
915485,62,0,R,1,1,1,1,1,1,1,0.9948
945281,58,0,U,1,1,1,1,1,1,1,1.0
900490,52,1,R,0,0,0,0,0,0,0,0.4545
911263,42,1,D,1,0,1,1,1,0,1,0.9354
956207,80,0,R,0,0,0,0,0,0,0,0.3826
943316,51,1,R,1,0,1,0,1,0,0,0.7199
946733,26,0,R,0,0,0,1,1,1,1,0.7137
907557,62,0,D,1,0,1,0,0,0,1,0.6917
933639,51,0,U,0,0,1,0,1,0,0,0.6054
916390,47,0,U,1,1,1,1,1,0,1,1.0
927893,59,1,R,0,0,0,0,0,0,1,0.4365
915854,43,1,U,1,1,1,1,1,1,1,1.0
918156,58,0,D,0,0,0,0,0,0,1,0.4391
923244,57,0,D,1,1,1,0,1,1,1,0.8152
931600,37,1,D,0,0,0,0,0,0,1,0.493
923706,67,1,R,1,1,1,1,1,1,1,0.9819
947008,44,1,R,1,0,0,1,0,0,0,0.7819
926072,59,1,U,1,1,1,1,1,0,1,1.0
903469,37,0,D,1,0,0,0,0,0,1,0.6075
919636,64,1,R,1,1,1,1,1,1,1,0.9896
930146,31,0,U,0,0,0,0,1,0,0,0.5084
931020,41,0,D,1,1,1,1,0,1,1,1.0
935426,55,0,U,1,0,0,0,1,0,0,0.5613
900630,53,0,U,0,0,0,0,1,0,1,0.4519
952656,55,1,D,1,1,1,1,0,1,1,1.0
957096,50,0,U,1,1,1,0,1,1,1,0.8332
909434,28,0,D,0,0,1,1,1,1,1,0.8569
900138,79,1,D,1,1,1,1,1,1,1,0.9511
903198,48,0,U,1,0,0,0,1,0,0,0.5793
942016,20,1,U,0,0,0,0,0,0,0,0.5367
951574,31,0,U,0,0,1,1,0,0,1,0.8492
919908,25,0,D,0,0,0,0,0,0,0,0.5239
950348,52,0,D,0,0,0,0,0,0,0,0.4545
915612,63,0,D,0,0,0,0,0,0,0,0.4263
924949,42,1,U,1,0,0,0,0,0,0,0.5947
939130,67,0,D,1,1,0,1,1,1,1,0.8336
916545,36,0,U,1,0,1,0,1,0,1,0.7584
900724,52,1,D,0,0,0,0,1,0,0,0.4545
959405,57,1,D,0,0,1,0,0,1,0,0.59
959308,78,0,R,1,0,1,0,1,0,1,0.6506
921905,58,1,D,1,1,1,1,1,1,1,1.0
922910,33,0,U,1,0,1,0,0,0,0,0.7661
948366,36,1,R,1,0,0,0,1,0,0,0.6101
917990,48,1,R,0,0,0,0,0,0,1,0.4648
945781,74,1,D,1,1,1,1,1,1,1,0.964
916458,65,0,R,1,1,1,1,1,1,1,0.9871
927653,52,1,R,1,1,0,1,1,1,1,0.8721
921997,55,0,D,1,0,1,0,1,1,1,0.7096
907651,61,0,R,1,1,1,1,1,0,1,0.9973
928698,57,1,D,1,1,1,1,1,1,0,1.0
930193,59,0,D,0,1,0,1,1,0,1,0.7396
935653,57,1,R,1,1,1,1,1,1,1,1.0
931783,64,1,U,0,0,0,0,1,0,1,0.4237
901433,46,1,U,1,1,1,1,1,1,1,1.0
911781,29,0,R,0,0,1,0,1,0,1,0.662
936395,24,0,U,0,0,0,0,1,0,1,0.5264
940736,40,1,R,0,0,1,0,1,1,1,0.6337
937010,46,1,D,1,0,1,0,0,0,1,0.7328
935876,41,0,U,1,1,1,1,1,1,1,1.0
923253,68,1,R,0,0,0,0,0,0,0,0.4134
923630,44,0,D,1,1,1,1,1,1,1,1.0
903310,25,0,R,0,0,0,0,0,0,0,0.5239
904888,38,0,D,1,0,1,0,1,0,0,0.7533
946381,36,0,R,1,1,0,1,1,1,1,0.9132
900587,41,1,R,1,0,1,0,1,0,1,0.7456
900071,33,0,R,0,0,0,1,1,0,1,0.6957
923370,84,0,D,1,1,1,1,1,1,1,0.9383
900100,61,1,U,1,1,0,1,1,1,1,0.849
903114,42,0,D,1,0,0,0,1,0,1,0.5947
938504,47,0,D,1,0,1,1,1,1,1,0.9226
937848,66,0,D,1,1,1,1,1,1,1,0.9845
901535,20,0,D,0,0,0,0,0,0,0,0.5367
943618,36,1,D,0,0,0,0,0,0,0,0.4956
951668,47,0,D,0,0,0,0,0,0,0,0.4674
940276,69,1,U,1,1,1,1,1,1,1,0.9768
959771,27,1,D,0,0,0,0,0,0,0,0.5187
919383,44,1,U,0,0,1,1,0,0,0,0.8158
940191,83,0,R,0,0,0,0,0,1,0,0.3749
946906,34,1,U,1,0,1,0,0,0,0,0.7636
931602,63,0,D,1,0,1,0,0,0,0,0.6891
910717,50,0,D,0,0,1,0,1,0,1,0.608
916086,30,1,D,0,0,0,0,1,0,0,0.511
950494,56,0,R,1,1,1,0,1,1,1,0.8178
928768,68,1,U,0,0,0,0,1,0,1,0.4134
957033,86,0,R,1,0,0,0,0,0,1,0.4817
919698,32,1,D,1,0,1,0,1,0,0,0.7687
949184,63,0,U,1,0,0,1,1,1,1,0.7331
929819,41,1,U,0,0,1,0,1,1,1,0.6311
932237,78,1,D,1,1,1,1,1,1,1,0.9537
945923,41,1,D,1,0,1,0,0,1,1,0.7456
917275,50,1,D,1,0,1,1,0,0,1,0.9149
955747,23,0,D,0,0,0,0,0,1,1,0.529
913460,27,1,D,0,0,0,0,0,0,0,0.5187
924760,65,1,R,0,1,1,1,0,1,1,0.8726
946421,31,0,D,0,0,1,1,1,0,1,0.8492
939789,33,0,R,1,1,1,1,1,1,1,1.0
932320,23,0,D,0,0,0,0,0,1,1,0.529
901483,35,0,D,1,1,1,1,1,1,1,1.0
915457,48,1,U,1,0,1,1,0,0,1,0.92
928818,46,1,R,1,1,1,1,1,1,1,1.0
944246,25,1,R,0,0,0,0,1,1,0,0.5239
920165,30,1,U,0,0,1,1,1,1,1,0.8518
946473,70,0,D,1,1,1,0,1,1,1,0.7818
948998,51,0,U,1,1,1,1,1,1,1,1.0
938868,28,0,D,0,0,1,1,1,1,1,0.8569
959986,55,1,D,1,1,1,1,1,0,1,1.0
926283,38,0,R,1,1,1,1,1,1,1,1.0
928059,23,0,R,0,0,0,0,0,0,0,0.529
944424,74,0,U,0,0,1,0,1,1,1,0.5464
959199,23,1,U,0,0,0,0,0,0,0,0.529
947271,57,0,U,1,1,1,1,1,1,1,1.0
937336,71,1,D,1,1,1,1,1,1,1,0.9717
955740,29,0,D,0,0,1,1,1,1,1,0.8544
935321,45,1,U,1,0,0,0,1,0,1,0.587
930062,63,0,D,1,1,1,0,1,1,1,0.7998
946796,58,0,R,0,0,1,0,1,0,0,0.5875
935483,33,1,R,1,1,1,1,1,1,1,1.0
916227,26,0,U,0,0,0,1,1,1,0,0.7137
919980,70,1,D,1,1,1,1,1,1,1,0.9742
909086,62,1,D,1,1,1,1,1,1,1,0.9948
914271,84,1,U,1,1,1,1,1,1,1,0.9383
903312,31,1,U,0,1,1,1,1,0,1,0.9599
929559,61,0,D,1,1,1,1,1,1,1,0.9973
920014,21,1,U,0,0,0,0,0,0,1,0.5341
959214,70,0,D,0,0,0,0,0,0,1,0.4083
906935,32,0,U,1,0,1,0,1,0,1,0.7687
918609,82,1,R,1,1,1,1,1,1,1,0.9434
935800,52,1,U,0,0,1,0,0,0,0,0.6029
907190,50,1,U,1,1,1,1,1,1,1,1.0
938064,54,1,U,0,0,0,0,0,0,0,0.4494
940421,22,0,U,0,0,0,0,0,0,1,0.5316
903672,47,0,R,1,1,1,1,1,1,1,1.0
910435,73,1,U,1,1,1,1,1,1,1,0.9665
900675,34,1,U,0,1,1,1,1,1,1,0.9522
918942,72,0,R,0,0,0,0,1,0,0,0.4031
905367,89,0,U,1,0,1,1,1,1,1,0.8147
911254,50,0,R,1,0,1,1,1,1,1,0.9149
951977,47,1,D,1,0,1,1,1,0,1,0.9226
927560,72,1,D,0,0,0,0,1,0,0,0.4031
959522,28,0,D,0,0,1,1,1,1,1,0.8569
910228,63,1,R,1,1,1,0,1,1,1,0.7998
958054,44,0,R,1,1,1,1,1,0,1,1.0
943132,43,0,R,1,1,1,1,1,1,1,1.0
902832,62,1,D,1,0,0,0,0,0,1,0.5433
906223,41,0,U,0,1,1,0,1,0,1,0.7418
939445,26,1,U,0,0,0,0,1,1,1,0.5213
943562,50,0,D,0,1,1,0,0,1,1,0.7187
958693,53,1,D,1,1,1,1,1,1,1,1.0
908516,72,0,R,1,0,1,0,1,0,1,0.666
936285,23,1,U,0,0,0,0,0,0,1,0.529
953603,27,1,R,0,0,0,0,1,0,0,0.5187
911705,64,0,U,1,0,1,0,1,0,1,0.6865
